scenario,total_cost,total_revenue,profit,stockout_rate,service_level,inventory_turnover
97895,440809,310000,-130809,0.688889,0.457064,189.508
97896,449726,334092,-115634,0.661111,0.484143,196.527
97897,436210,287800,-148410,0.727778,0.422863,161.708
97898,468764,295720,-173044,0.705556,0.422515,158.917
97899,447203,308994,-138209,0.694444,0.44693,194.871
97900,454335,339003,-115332,0.677778,0.492079,193.349
97901,447465,312040,-135425,0.688889,0.461561,192.616
97902,462721,311300,-151421,0.677778,0.447999,171.57
97903,456165,302000,-154165,0.711111,0.436521,172.059
97904,457452,319560,-137893,0.716667,0.450056,211.068
97905,460310,297300,-163010,0.705556,0.424868,186.304
97906,439711,301216,-138494,0.7,0.448369,168.901
97907,446019,316300,-129719,0.688889,0.461412,180.064
97908,462447,307227,-155220,0.705556,0.436061,194.636
97909,453484,324687,-128797,0.683333,0.467459,187.208
97910,460971,326600,-134371,0.677778,0.468023,190.405
97911,440941,302100,-138841,0.711111,0.449935,185.182
97912,445706,311500,-134206,0.672222,0.468884,165.673
97913,449997,290080,-159917,0.705556,0.421502,191.795
97914,450065,325800,-124265,0.666667,0.467656,172.471
97915,442355,300900,-141455,0.7,0.451966,172.376
97916,453844,315598,-138246,0.711111,0.459442,204.675
97917,448881,317000,-131881,0.683333,0.457976,184.923
97918,448686,311800,-136886,0.705556,0.45022,160.675
97919,462255,329281,-132974,0.688889,0.467266,227.182
97920,441685,320483,-121203,0.666667,0.478184,179.969
97921,448699,298600,-150099,0.738889,0.43341,185.418
97922,462181,312800,-149381,0.716667,0.440247,205.777
97923,450900,311093,-139807,0.694444,0.454218,191.33
97924,456178,321326,-134853,0.7,0.451959,206.557
97925,454794,292682,-162112,0.705556,0.426452,204.625
97926,443836,295625,-148210,0.694444,0.44456,163.746
97927,438452,324879,-113573,0.677778,0.48372,178.254
97928,440980,296492,-144488,0.705556,0.434915,173.46
97929,444782,299852,-144929,0.716667,0.444657,189.462
97930,455523,301187,-154336,0.716667,0.431291,204.273
97931,452147,312200,-139947,0.705556,0.46181,189.178
97932,463326,304598,-158728,0.683333,0.44681,156.606
97933,464652,322800,-141852,0.694444,0.458653,205.696
97934,460097,279000,-181097,0.727778,0.394899,166.156
97935,452313,317600,-134713,0.683333,0.451487,193.295
97936,438849,327925,-110924,0.672222,0.475329,186.576
97937,442204,294456,-147747,0.694444,0.444681,173.511
97938,455437,333919,-121518,0.711111,0.476091,219.577
97939,442796,331853,-110943,0.661111,0.494852,205.799
97940,455514,317693,-137821,0.683333,0.453437,182.477
97941,446328,300709,-145618,0.711111,0.448559,181.122
97942,442549,286879,-155670,0.716667,0.41992,172.275
97943,440352,295472,-144880,0.705556,0.437198,190.67
97944,447156,321952,-125203,0.7,0.460907,185.492
97945,449485,346318,-103167,0.683333,0.492233,219.302
97946,460833,297994,-162839,0.716667,0.418945,195.339
97947,456212,313746,-142466,0.694444,0.459608,186.794
97948,451001,323164,-127837,0.655556,0.465946,185.631
97949,464495,304795,-159700,0.716667,0.427429,199.41
97950,468439,302600,-165839,0.744444,0.422746,212.686
97951,436843,339318,-97524.2,0.666667,0.498116,187.122
97952,460067,298200,-161867,0.727778,0.423506,198.686
97953,453774,315846,-137928,0.705556,0.448859,201.876
97954,454240,303200,-151040,0.705556,0.438623,196.549
97955,451074,306381,-144693,0.716667,0.451826,172.941
97956,453089,321000,-132089,0.677778,0.475703,171.979
97957,455584,310560,-145023,0.711111,0.450561,185.723
97958,450601,319526,-131075,0.7,0.463155,209.317
97959,457279,317600,-139679,0.688889,0.445043,184.856
97960,439621,323365,-116256,0.672222,0.48593,186.773
97961,445612,287800,-157812,0.716667,0.422932,155.888
97962,457284,296883,-160401,0.722222,0.421408,198.948
97963,452717,311800,-140917,0.733333,0.453261,205.694
97964,456083,328716,-127367,0.705556,0.470094,214.078
97965,441056,296409,-144647,0.716667,0.431618,175.572
97966,445944,329153,-116791,0.694444,0.473096,188.672
97967,445766,307500,-138266,0.722222,0.448935,214.621
97968,449307,304743,-144564,0.711111,0.43942,178.436
97969,444828,321241,-123587,0.683333,0.466661,185.151
97970,454706,305740,-148965,0.705556,0.441585,201.732
97971,451801,301992,-149809,0.716667,0.434809,208
97972,444718,319901,-124817,0.677778,0.463736,206.34
97973,455682,293900,-161782,0.738889,0.424279,208.673
97974,450824,308686,-142138,0.677778,0.450732,172.251
97975,431793,302000,-129793,0.705556,0.446035,180.664
97976,454233,302000,-152233,0.716667,0.444651,161.533
97977,458242,304077,-154165,0.711111,0.43502,195.603
97978,441110,309476,-131635,0.7,0.454138,191.505
97979,457410,335656,-121754,0.672222,0.478763,184.001
97980,446341,323636,-122705,0.705556,0.467294,207.992
97981,451425,322200,-129225,0.683333,0.464014,182.94
97982,453562,339413,-114149,0.683333,0.481528,207.745
97983,438546,304006,-134540,0.694444,0.452093,178.068
97984,452761,292094,-160667,0.705556,0.423224,188.179
97985,447118,305461,-141657,0.7,0.445189,188.454
97986,457873,308000,-149873,0.705556,0.437242,179.061
97987,436782,312300,-124482,0.694444,0.456264,170.55
97988,435982,325277,-110705,0.694444,0.475078,185.753
97989,472474,315600,-156874,0.711111,0.4468,196.544
97990,468762,306719,-162044,0.7,0.437803,192.883
97991,445244,310135,-135109,0.705556,0.452485,184.106
97992,457655,297400,-160255,0.722222,0.430188,196.629
97993,454878,301300,-153578,0.705556,0.43953,201.745
97994,450496,325638,-124857,0.677778,0.468119,180.327
97995,452950,315622,-137329,0.705556,0.460279,198.776
97996,430478,331300,-99178,0.661111,0.501167,167.133
97997,450652,318627,-132024,0.672222,0.463469,182.093
97998,453965,306979,-146986,0.722222,0.438899,193.226
97999,448350,319032,-129318,0.711111,0.464039,233.407
98000,441195,293200,-147995,0.722222,0.426677,180.408
98001,445026,292012,-153013,0.727778,0.428795,185.668
98002,452210,322867,-129343,0.677778,0.47287,186.953
98003,454580,302800,-151780,0.722222,0.434406,180.957
98004,455620,305491,-150129,0.744444,0.435668,205.651
98005,453485,332392,-121094,0.677778,0.478191,199.943
98006,436207,309379,-126828,0.672222,0.452939,167.335
98007,443180,323674,-119507,0.688889,0.47739,174.544
98008,451570,325042,-126528,0.7,0.465035,205.563
98009,449167,287900,-161267,0.716667,0.423916,180.384
98010,449002,302800,-146202,0.716667,0.432712,197.829
98011,449728,296660,-153068,0.727778,0.432606,191.607
98012,445504,302900,-142604,0.7,0.445586,179.557
98013,451204,321268,-129936,0.694444,0.461045,184.24
98014,444961,307551,-137411,0.694444,0.449338,178.249
98015,446393,293400,-152993,0.705556,0.435655,164.183
98016,446183,302400,-143783,0.711111,0.449325,164.017
98017,441571,329993,-111578,0.661111,0.484143,189.874
98018,450519,307000,-143519,0.711111,0.44686,179.406
98019,443863,318811,-125052,0.7,0.469603,201.667
98020,441305,318193,-123112,0.677778,0.46403,189.697
98021,452676,318615,-134061,0.683333,0.460534,185.921
98022,454514,324609,-129905,0.711111,0.464047,224.136
98023,454215,293900,-160315,0.738889,0.413839,171.185
98024,455523,326000,-129523,0.661111,0.478793,177.582
98025,459290,292546,-166744,0.711111,0.412599,191.72
98026,446548,309229,-137318,0.722222,0.453098,190.155
98027,457422,326800,-130622,0.716667,0.458475,210.984
98028,439602,310272,-129331,0.705556,0.458203,195.613
98029,443020,307100,-135920,0.688889,0.455586,174.862
98030,453599,306500,-147099,0.716667,0.441007,220.982
98031,442164,324531,-117633,0.7,0.487599,198.488
98032,449716,312313,-137403,0.705556,0.449928,188.969
98033,444263,319366,-124897,0.688889,0.466521,185.915
98034,457652,330531,-127121,0.683333,0.472899,207.959
98035,446230,308715,-137515,0.672222,0.451324,176.666
98036,462188,310748,-151440,0.694444,0.452362,178.965
98037,450798,297200,-153598,0.716667,0.435508,195.399
98038,455114,302292,-152823,0.716667,0.436595,177.92
98039,448583,320269,-128314,0.683333,0.466482,195.141
98040,453018,300907,-152111,0.733333,0.430847,199.433
98041,443919,310663,-133256,0.7,0.448377,183.789
98042,455069,330698,-124370,0.694444,0.47361,222.255
98043,443093,292700,-150393,0.7,0.435543,162.617
98044,465130,316529,-148602,0.711111,0.441936,178.86
98045,448292,317900,-130392,0.688889,0.449755,186.946
98046,448605,319069,-129536,0.677778,0.467562,175.869
98047,452545,291166,-161379,0.722222,0.429616,166.878
98048,434329,312300,-122029,0.694444,0.469205,173.054
98049,448909,310591,-138318,0.694444,0.450325,181.01
98050,452793,325522,-127272,0.655556,0.467761,180.126
98051,455016,330500,-124516,0.65,0.4857,169.633
98052,454490,320472,-134019,0.7,0.45427,204.761
98053,439257,327100,-112157,0.683333,0.487472,176.609
98054,453356,325589,-127767,0.694444,0.470329,200.072
98055,452601,300276,-152326,0.711111,0.437211,191.213
98056,460673,302700,-157973,0.727778,0.427192,201.445
98057,467066,316100,-150966,0.722222,0.455571,215.768
98058,453289,286651,-166638,0.733333,0.411369,185.531
98059,446091,312000,-134091,0.683333,0.46276,175.869
98060,450339,301796,-148543,0.677778,0.433372,165.766
98061,459934,329215,-130719,0.677778,0.470607,220.29
98062,450111,313689,-136422,0.694444,0.450819,195.299
98063,439465,326900,-112565,0.672222,0.484382,196.499
98064,458755,307100,-151655,0.7,0.440262,182.174
98065,443510,307700,-135810,0.711111,0.447287,167.371
98066,461433,302407,-159026,0.7,0.429797,171.892
98067,440819,317300,-123519,0.7,0.462297,183.313
98068,452360,319909,-132452,0.705556,0.456268,196.6
98069,448075,292100,-155975,0.711111,0.433958,175.745
98070,449443,313030,-136413,0.7,0.450044,193.092
98071,452735,334800,-117935,0.7,0.467872,195.075
98072,435016,315397,-119619,0.688889,0.472874,180.358
98073,444969,325200,-119769,0.677778,0.484968,187.762
98074,454218,296737,-157481,0.7,0.437878,168.349
98075,454312,285429,-168883,0.716667,0.4172,170.083
98076,440787,293000,-147787,0.711111,0.43413,168.031
98077,460671,323178,-137493,0.694444,0.459682,177.546
98078,438698,319424,-119274,0.688889,0.47014,190.236
98079,447610,301620,-145991,0.705556,0.442347,165.397
98080,459677,311920,-147758,0.733333,0.443788,196.316
98081,453586,301526,-152060,0.716667,0.434404,188.311
98082,453597,307236,-146362,0.722222,0.435186,207.484
98083,452161,297500,-154661,0.677778,0.440279,165.175
98084,453026,326230,-126795,0.7,0.46895,188.695
98085,466019,316800,-149219,0.727778,0.450684,225.177
98086,446386,303100,-143286,0.716667,0.440289,187.403
98087,448725,307300,-141425,0.688889,0.444903,171.231
98088,436341,309772,-126568,0.7,0.458392,176.883
98089,452808,296300,-156508,0.711111,0.440516,169.038
98090,438033,311600,-126433,0.705556,0.46253,173.504
98091,434742,305491,-129251,0.683333,0.463675,165.171
98092,433970,298000,-135970,0.694444,0.441029,159.63
98093,453223,309694,-143529,0.711111,0.455028,168.119
98094,439215,309693,-129523,0.672222,0.464188,176.874
98095,461651,326800,-134851,0.727778,0.463128,214.751
98096,464363,316777,-147586,0.722222,0.44608,206.204
98097,447288,299910,-147377,0.722222,0.438763,220.441
98098,445041,317000,-128041,0.705556,0.46357,183.437
98099,469400,306233,-163166,0.7,0.424485,182.79
98100,452107,321300,-130807,0.705556,0.457664,199.205
98101,439968,324794,-115174,0.65,0.486632,163.905
98102,456034,297200,-158834,0.711111,0.421488,183.773
98103,464091,320094,-143997,0.688889,0.470759,199.65
98104,446667,294990,-151677,0.722222,0.439127,179.027
98105,448649,305418,-143231,0.7,0.44811,179.336
98106,441215,299943,-141272,0.733333,0.446968,210.548
98107,446280,308456,-137824,0.672222,0.463233,170.609
98108,448259,316700,-131559,0.694444,0.461089,197.981
98109,444753,326400,-118353,0.677778,0.473004,165.93
98110,437087,300988,-136099,0.683333,0.452311,165.162
98111,451189,314202,-136986,0.727778,0.45126,202.495
98112,463845,330600,-133245,0.7,0.470745,198.473
98113,453617,324967,-128650,0.688889,0.457722,210.197
98114,448106,302700,-145406,0.688889,0.44538,159.912
98115,458958,314831,-144127,0.716667,0.447024,227.784
98116,449844,307200,-142644,0.716667,0.455217,171.53
98117,458608,307303,-151306,0.688889,0.447565,166.904
98118,446524,301500,-145024,0.694444,0.453757,154.016
98119,444378,317100,-127278,0.694444,0.47042,157.644
98120,446050,312194,-133856,0.694444,0.455577,168.218
98121,465555,297700,-167855,0.705556,0.425764,182.72
98122,447528,302400,-145128,0.716667,0.438178,182.049
98123,451825,303400,-148425,0.705556,0.437713,177.239
98124,454893,336300,-118593,0.683333,0.486983,195.453
98125,447944,321751,-126193,0.677778,0.482008,184.456
98126,456463,326000,-130463,0.683333,0.472744,198.338
98127,446750,326700,-120050,0.683333,0.477843,187.907
98128,440065,316900,-123165,0.694444,0.473861,179.949
98129,443935,316900,-127035,0.694444,0.457473,182.088
98130,442507,302300,-140207,0.688889,0.451322,157.821
98131,445806,292400,-153406,0.722222,0.422853,187.32
98132,455397,304325,-151071,0.711111,0.438967,189.622
98133,438251,310245,-128007,0.688889,0.460009,171.95
98134,444199,324733,-119466,0.677778,0.476297,187.501
98135,469648,316731,-152917,0.722222,0.439986,228.181
98136,448516,297867,-150650,0.727778,0.431406,175.478
98137,440045,344700,-95344.8,0.65,0.507128,185.552
98138,432447,317481,-114966,0.655556,0.474904,157.588
98139,431134,297500,-133634,0.705556,0.443075,155.389
98140,446091,330191,-115900,0.683333,0.474544,197.612
98141,442964,300197,-142767,0.7,0.444709,190.608
98142,451533,313782,-137751,0.705556,0.455972,219.855
98143,450049,325029,-125020,0.688889,0.463679,197.903
98144,443229,326000,-117229,0.677778,0.473105,192.663
98145,456044,297100,-158944,0.716667,0.430196,164.016
98146,453842,309489,-144353,0.683333,0.455961,182.962
98147,449499,282300,-167199,0.688889,0.421473,170.859
98148,460228,325220,-135008,0.7,0.458276,209.175
98149,451011,325114,-125897,0.688889,0.461567,215.6
98150,443979,290658,-153321,0.705556,0.433265,156.388
98151,448674,315800,-132874,0.705556,0.45914,208.076
98152,460753,319188,-141565,0.716667,0.451426,203.493
98153,458198,300432,-157766,0.711111,0.434902,169.057
98154,463055,301159,-161896,0.727778,0.417283,206.433
98155,452613,299944,-152670,0.705556,0.43948,189.344
98156,454798,299669,-155129,0.688889,0.43766,160.017
98157,455173,316464,-138709,0.705556,0.448691,202.644
98158,464396,292500,-171896,0.733333,0.421305,180.154
98159,484514,308300,-176214,0.727778,0.411688,199.316
98160,436509,325600,-110909,0.683333,0.488519,185.416
98161,458775,303127,-155648,0.705556,0.435022,182.109
98162,449615,322600,-127015,0.677778,0.461793,193.835
98163,447427,304932,-142496,0.705556,0.448385,182.964
98164,461825,286230,-175594,0.711111,0.420415,204.174
98165,454155,281582,-172572,0.738889,0.407204,194.333
98166,455127,315401,-139726,0.705556,0.456891,200.56
98167,447413,334978,-112435,0.655556,0.488734,185.401
98168,449354,326638,-122716,0.694444,0.470707,204.908
98169,448903,303300,-145603,0.716667,0.442172,162.33
98170,444362,322100,-122262,0.694444,0.47225,198.681
98171,451493,302800,-148693,0.722222,0.427514,191.433
98172,440951,309500,-131451,0.694444,0.46618,158.165
98173,452690,316153,-136537,0.688889,0.472193,186.981
98174,446362,307000,-139362,0.722222,0.444924,214.398
98175,460087,303630,-156457,0.705556,0.437728,186.829
98176,451986,292088,-159898,0.716667,0.422005,176.389
98177,453257,316300,-136957,0.705556,0.45624,186.613
98178,439651,319856,-119794,0.711111,0.45742,196.605
98179,447053,335149,-111904,0.661111,0.48783,186.773
98180,449308,329779,-119529,0.672222,0.472496,190.031
98181,454514,310510,-144004,0.727778,0.440048,212.507
98182,450961,309975,-140986,0.683333,0.452601,178.37
98183,436894,314515,-122379,0.677778,0.469816,171.231
98184,455754,291016,-164738,0.733333,0.423649,177.903
98185,450823,316322,-134501,0.694444,0.456376,188.916
98186,457947,306919,-151028,0.738889,0.444013,220.176
98187,459687,285996,-173691,0.722222,0.413055,173.076
98188,454316,287200,-167116,0.722222,0.421641,165.218
98189,452292,311500,-140792,0.694444,0.445215,185.428
98190,444820,310616,-134204,0.666667,0.450931,167.473
98191,445333,317300,-128033,0.711111,0.454246,184.087
98192,436259,297200,-139059,0.688889,0.437168,149.754
98193,441472,284400,-157072,0.744444,0.418072,163.407
98194,474179,273756,-200423,0.733333,0.396009,181.989
98195,459093,302300,-156793,0.705556,0.433746,174.346
98196,449884,319791,-130094,0.694444,0.449727,206.281
98197,451687,319084,-132603,0.7,0.46225,182.153
98198,445083,302800,-142283,0.711111,0.437816,171.37
98199,452344,301288,-151056,0.688889,0.442362,165.503
98200,446767,310950,-135817,0.683333,0.452814,179.331
98201,450612,314485,-136126,0.666667,0.462607,174.293
98202,445702,315951,-129751,0.705556,0.463238,177.588
98203,436298,312082,-124216,0.694444,0.459975,192.99
98204,445240,317200,-128039,0.688889,0.45917,174.874
98205,448716,321048,-127668,0.688889,0.472177,171.4
98206,441752,314774,-126978,0.705556,0.464962,182.731
98207,447224,331188,-116036,0.677778,0.495675,186.858
98208,450493,316156,-134337,0.677778,0.456367,167.931
98209,457124,316300,-140824,0.7,0.448351,183.879
98210,449856,316400,-133456,0.677778,0.460101,174.39
98211,436564,299948,-136616,0.677778,0.454555,147.383
98212,438093,337861,-100233,0.638889,0.508945,182.852
98213,456962,322100,-134862,0.688889,0.451797,195.805
98214,456245,315547,-140698,0.677778,0.468246,186.057
98215,457606,317600,-140006,0.705556,0.451656,202.013
98216,442459,337495,-104964,0.677778,0.486443,208.063
98217,449160,330900,-118260,0.688889,0.481137,201.327
98218,444723,306631,-138093,0.694444,0.450258,187.209
98219,456399,306500,-149899,0.7,0.446645,196.788
98220,459230,319842,-139388,0.705556,0.455094,197.341
98221,443178,329822,-113356,0.683333,0.488496,216.812
98222,442186,315700,-126486,0.677778,0.468595,182.259
98223,453134,319735,-133399,0.677778,0.46414,185.976
98224,459449,311500,-147949,0.694444,0.441059,195.424
98225,452611,321225,-131386,0.711111,0.452247,212.069
98226,440985,304884,-136102,0.705556,0.447505,174.013
98227,455745,310334,-145412,0.711111,0.45246,179.182
98228,451353,325936,-125417,0.688889,0.471252,202.682
98229,454071,311897,-142174,0.7,0.44353,184.549
98230,447184,293100,-154084,0.694444,0.427405,153.566
98231,439858,323521,-116336,0.694444,0.474885,184.71
98232,454492,318600,-135892,0.727778,0.44633,210.71
98233,464201,307451,-156750,0.705556,0.430939,190.489
98234,461006,305280,-155726,0.733333,0.425282,221.158
98235,461423,301842,-159581,0.733333,0.430413,208.193
98236,444769,318000,-126769,0.7,0.457735,209.996
98237,434930,326300,-108630,0.688889,0.478672,204.776
98238,459249,331600,-127649,0.694444,0.466655,210.644
98239,433204,333288,-99916.9,0.672222,0.502189,181.888
98240,441268,311200,-130068,0.711111,0.455879,200.916
98241,438700,316600,-122100,0.711111,0.466709,204.93
98242,449039,329146,-119893,0.666667,0.472112,191.664
98243,453264,345260,-108004,0.661111,0.499458,189.387
98244,442999,302300,-140699,0.711111,0.446831,184.765
98245,451745,298700,-153045,0.722222,0.42787,183.953
98246,450771,311076,-139695,0.722222,0.455044,195.774
98247,456564,304473,-152092,0.716667,0.432531,176.437
98248,461742,300518,-161223,0.7,0.436756,195.121
98249,448430,330876,-117554,0.688889,0.477663,192.203
98250,459714,314965,-144749,0.711111,0.447786,226.962
98251,459690,325168,-134522,0.666667,0.462971,179.43
98252,442353,307400,-134953,0.677778,0.451756,156.587
98253,453363,293800,-159563,0.727778,0.423497,183.277
98254,458655,307800,-150855,0.705556,0.434387,206.732
98255,450531,300035,-150496,0.716667,0.439245,172.889
98256,438081,309504,-128578,0.683333,0.467839,180.263
98257,432874,334900,-97973.7,0.666667,0.507775,189.517
98258,449314,316181,-133133,0.688889,0.449159,181.81
98259,428924,306500,-122424,0.688889,0.45231,165.872
98260,450388,330500,-119888,0.672222,0.478859,187.912
98261,456721,324944,-131776,0.677778,0.469313,178.505
98262,466070,331900,-134170,0.677778,0.462706,202.532
98263,450724,325300,-125424,0.661111,0.469594,182.321
98264,464473,305282,-159190,0.711111,0.437033,202.444
98265,456681,292816,-163865,0.711111,0.422311,189.713
98266,447585,303158,-144427,0.7,0.450308,181.567
98267,439109,311800,-127309,0.694444,0.465062,179.881
98268,447392,325720,-121671,0.694444,0.481414,204.783
98269,448014,319286,-128727,0.672222,0.461744,189.968
98270,458144,321493,-136651,0.711111,0.459895,204.136
98271,465746,291653,-174093,0.738889,0.413131,197.124
98272,450199,325500,-124699,0.688889,0.464304,210.089
98273,456146,323694,-132452,0.677778,0.475674,177.28
98274,453098,339599,-113499,0.677778,0.490185,215.044
98275,446767,311994,-134774,0.694444,0.45259,201.814
98276,446879,326400,-120479,0.688889,0.476917,178.773
98277,453485,287700,-165785,0.738889,0.410277,193.968
98278,460998,300884,-160114,0.716667,0.433205,204.885
98279,458396,300474,-157922,0.711111,0.43111,187.324
98280,454484,312200,-142284,0.705556,0.444171,197.14
98281,452324,334562,-117762,0.683333,0.48176,200.29
98282,445665,299457,-146208,0.655556,0.451992,160.391
98283,440840,312113,-128728,0.722222,0.455428,219.061
98284,444577,315557,-129020,0.7,0.454609,198.527
98285,449556,300995,-148561,0.7,0.437046,169.806
98286,441622,302360,-139263,0.705556,0.445075,185.306
98287,452002,316800,-135202,0.7,0.451627,191.837
98288,450181,316500,-133681,0.716667,0.464881,196.806
98289,444452,306280,-138172,0.7,0.457493,164.323
98290,449267,315430,-133837,0.683333,0.462837,164.866
98291,458862,304258,-154604,0.7,0.43775,182.174
98292,444455,315793,-128662,0.694444,0.459834,189.605
98293,447951,301469,-146482,0.694444,0.440433,182.382
98294,454198,325763,-128435,0.688889,0.481865,195.415
98295,462296,334551,-127745,0.694444,0.477716,212.091
98296,447321,311897,-135423,0.705556,0.445996,197.93
98297,448179,304570,-143609,0.705556,0.445094,175.797
98298,452633,304865,-147768,0.7,0.44457,170.898
98299,461490,307200,-154290,0.711111,0.440712,190.627
98300,451103,316600,-134503,0.672222,0.453498,178.261
98301,450130,312300,-137830,0.7,0.45858,178.709
98302,464879,316089,-148790,0.688889,0.456812,179.102
98303,461930,307064,-154866,0.7,0.433906,204.145
98304,454999,302198,-152801,0.694444,0.437732,163.453
98305,454950,300402,-154548,0.722222,0.430769,190.07
98306,455139,312300,-142839,0.711111,0.445786,207.283
98307,447731,335900,-111831,0.661111,0.491749,205.613
98308,449846,305765,-144080,0.711111,0.455913,179.267
98309,458566,278800,-179766,0.75,0.400049,189.092
98310,452790,307000,-145790,0.7,0.448145,201.481
98311,460616,296761,-163855,0.705556,0.423802,195.077
98312,439043,333017,-106027,0.661111,0.484591,174.457
98313,441912,316800,-125112,0.688889,0.463603,161.787
98314,453113,336170,-116943,0.672222,0.469223,201.593
98315,450576,317600,-132976,0.716667,0.452604,222.288
98316,459868,285219,-174649,0.722222,0.413808,190.409
98317,439160,323634,-115526,0.672222,0.469361,206.104
98318,445033,313437,-131596,0.683333,0.456322,174.474
98319,450845,317009,-133836,0.711111,0.455338,221.489
98320,429421,307000,-122421,0.683333,0.462509,167.2
98321,437180,308514,-128665,0.705556,0.46224,179.641
98322,454706,329253,-125454,0.677778,0.478219,198.14
98323,462144,304335,-157809,0.705556,0.438467,198.967
98324,439945,301700,-138245,0.705556,0.449917,183.854
98325,439708,311700,-128008,0.694444,0.462814,170.726
98326,465377,288400,-176977,0.722222,0.404998,187.188
98327,452890,304866,-148025,0.705556,0.440664,187.011
98328,444410,316056,-128354,0.7,0.458644,209.668
98329,450253,333707,-116546,0.672222,0.490439,204.129
98330,452584,287528,-165056,0.733333,0.411725,176.648
98331,447259,331705,-115555,0.655556,0.481993,189.485
98332,450521,324576,-125944,0.705556,0.469192,190.055
98333,446144,324996,-121148,0.661111,0.469934,174.076
98334,453888,305584,-148304,0.711111,0.438621,173.857
98335,449933,302700,-147233,0.705556,0.442968,194.193
98336,444510,299765,-144745,0.722222,0.447097,199.972
98337,454844,306351,-148493,0.7,0.437953,188.015
98338,448861,295000,-153860,0.711111,0.435419,174.21
98339,458119,314825,-143294,0.666667,0.458086,190.446
98340,460050,322100,-137950,0.7,0.4476,211.333
98341,452214,332863,-119351,0.677778,0.479034,200.282
98342,451840,330800,-121040,0.711111,0.480055,222.892
98343,458632,305868,-152764,0.716667,0.439408,208.272
98344,448703,331313,-117391,0.7,0.467905,203.954
98345,461704,300706,-160997,0.722222,0.431557,197.383
98346,452445,312100,-140345,0.705556,0.44338,182.282
98347,466016,315324,-150693,0.7,0.447393,208.453
98348,437417,323768,-113649,0.661111,0.48132,168.522
98349,437110,308721,-128389,0.672222,0.461192,182.036
98350,442719,306900,-135819,0.688889,0.448303,186.12
98351,437636,311777,-125859,0.705556,0.458858,204.974
98352,455293,311327,-143966,0.694444,0.439837,195.19
98353,465211,325124,-140087,0.688889,0.458507,194.42
98354,445610,317100,-128510,0.7,0.450056,223.751
98355,460669,274800,-185869,0.766667,0.383695,192.598
98356,449637,321000,-128637,0.7,0.470946,203.531
98357,462404,314036,-148368,0.677778,0.452036,187.599
98358,446953,316427,-130526,0.677778,0.45914,172.704
98359,459331,296073,-163258,0.722222,0.426039,222.213
98360,448890,301936,-146954,0.688889,0.435079,173.94
98361,455561,296639,-158922,0.688889,0.43551,152.389
98362,453221,291800,-161421,0.716667,0.43252,176.864
98363,452123,310403,-141720,0.705556,0.44844,185.209
98364,443222,305003,-138219,0.716667,0.445802,191.436
98365,444522,303930,-140591,0.716667,0.44395,202.444
98366,464742,306900,-157842,0.716667,0.430577,202.273
98367,457206,311615,-145591,0.705556,0.452121,199.331
98368,446919,329637,-117281,0.661111,0.481013,194.781
98369,452366,330600,-121766,0.672222,0.472192,177.598
98370,443660,339462,-104198,0.683333,0.48897,187.627
98371,438990,321400,-117590,0.661111,0.473808,184.66
98372,462957,297600,-165357,0.7,0.425873,191.49
98373,459091,305257,-153834,0.711111,0.444621,194.301
98374,437296,310526,-126770,0.672222,0.457817,178.885
98375,455577,322000,-133577,0.688889,0.462039,194.389
98376,431879,297500,-134379,0.694444,0.452233,169.86
98377,466934,325393,-141542,0.716667,0.451097,200.643
98378,453326,289200,-164126,0.733333,0.408956,199.543
98379,445005,306800,-138205,0.677778,0.45073,175.328
98380,436207,343570,-92636.8,0.666667,0.509913,199.496
98381,465351,301600,-163751,0.716667,0.433937,186.498
98382,459403,302400,-157002,0.705556,0.428958,200.852
98383,442820,313785,-129035,0.716667,0.461058,195.15
98384,431304,316600,-114703,0.666667,0.465755,168.692
98385,448108,301606,-146502,0.727778,0.437487,191.54
98386,455734,291300,-164434,0.711111,0.432818,161.369
98387,455010,282200,-172810,0.688889,0.420283,157.417
98388,455332,325500,-129832,0.716667,0.464039,214.114
98389,445163,324016,-121147,0.705556,0.471684,202.15
98390,453219,298200,-155019,0.727778,0.418644,186.815
98391,457715,303999,-153717,0.688889,0.440772,183.464
98392,429738,334320,-95417.1,0.65,0.492825,170.353
98393,454408,302765,-151643,0.705556,0.431157,176.153
98394,454196,300783,-153413,0.738889,0.440092,207.961
98395,460608,314094,-146514,0.688889,0.445404,191.625
98396,452528,302700,-149829,0.677778,0.445261,177.161
98397,433590,315171,-118419,0.7,0.464519,171.929
98398,449520,330900,-118620,0.672222,0.47452,184.159
98399,460253,320800,-139453,0.694444,0.466034,205.909
98400,438594,309721,-128873,0.7,0.45515,182.37
98401,446639,291386,-155253,0.716667,0.417274,188.09
98402,450927,311208,-139719,0.683333,0.455532,191.001
98403,451809,315646,-136163,0.688889,0.450971,199.231
98404,415773,330235,-85538.3,0.633333,0.508621,178.004
98405,461822,305193,-156629,0.727778,0.438352,211.005
98406,459862,293398,-166464,0.716667,0.416987,179.584
98407,444389,303198,-141191,0.694444,0.438027,182.352
98408,444265,321100,-123165,0.7,0.463065,202.105
98409,453838,297445,-156393,0.727778,0.420492,204.893
98410,457567,306736,-150832,0.705556,0.436051,181.722
98411,444757,298300,-146457,0.722222,0.433429,170.666
98412,436197,304367,-131830,0.7,0.449816,170.291
98413,445038,310027,-135011,0.7,0.447594,184.422
