scenario,total_cost,total_revenue,profit,stockout_rate,service_level,inventory_turnover
20365,437872,331400,-106472,0.683333,0.481638,193.64
20366,449262,315138,-134124,0.688889,0.458776,169.697
20367,454785,307500,-147285,0.716667,0.436403,207.602
20368,465016,307100,-157916,0.711111,0.435551,181.421
20369,449031,315297,-133734,0.711111,0.459619,173.987
20370,451234,306900,-144334,0.688889,0.444282,170.542
20371,444410,333652,-110758,0.7,0.486657,200.935
20372,441545,330800,-110745,0.683333,0.481624,180.201
20373,456362,297700,-158662,0.711111,0.431811,179.783
20374,443788,324281,-119507,0.716667,0.475826,215.048
20375,461745,296743,-165002,0.716667,0.429839,176.073
20376,454315,320602,-133712,0.7,0.469964,199.177
20377,463997,321673,-142324,0.705556,0.451445,216.809
20378,453270,311800,-141470,0.711111,0.452506,181.308
20379,459412,302800,-156612,0.705556,0.428817,175.331
20380,464361,283545,-180816,0.733333,0.405565,169.602
20381,445638,286372,-159266,0.727778,0.424101,186.042
20382,458135,296700,-161435,0.694444,0.433011,181.439
20383,455616,297600,-158016,0.727778,0.422336,185.771
20384,458217,302800,-155417,0.722222,0.431009,203.729
20385,447048,300354,-146695,0.7,0.449594,176.049
20386,436134,312300,-123834,0.688889,0.457953,179.137
20387,439001,330711,-108290,0.661111,0.489761,182.441
20388,447412,338089,-109323,0.694444,0.491096,218.206
20389,455489,326669,-128820,0.666667,0.47355,180.806
20390,457333,319355,-137977,0.738889,0.457851,234.975
20391,471854,316100,-155754,0.683333,0.452184,207.451
20392,447746,292700,-155046,0.716667,0.420513,166.063
20393,447293,305877,-141416,0.7,0.443726,168.485
20394,460514,296333,-164181,0.694444,0.430499,159.447
20395,450984,321900,-129084,0.688889,0.453819,205.577
20396,446752,316300,-130452,0.722222,0.464706,213.47
20397,432538,316412,-116126,0.672222,0.474183,176.674
20398,459063,319875,-139187,0.688889,0.458144,195.504
20399,458276,278118,-180158,0.733333,0.39924,171.541
20400,448663,324666,-123997,0.677778,0.468774,200.491
20401,453452,321500,-131952,0.7,0.462348,191.479
20402,427874,290180,-137694,0.7,0.440193,166.605
20403,439832,296500,-143332,0.688889,0.448688,157.304
20404,459787,316149,-143638,0.7,0.457616,191.441
20405,454818,311452,-143365,0.711111,0.44315,178.663
20406,446327,321400,-124927,0.7,0.469876,221.104
20407,444794,288400,-156394,0.722222,0.426812,180.47
20408,442577,326100,-116477,0.683333,0.479289,188.776
20409,451710,324787,-126923,0.688889,0.47201,226.088
20410,441426,321600,-119826,0.705556,0.473356,207.026
20411,446569,307000,-139569,0.7,0.457628,184.653
20412,443421,307000,-136421,0.683333,0.455249,180.041
20413,442054,326100,-115954,0.677778,0.477725,195.761
20414,453611,314369,-139243,0.716667,0.449134,220.854
20415,440410,330800,-109610,0.666667,0.491813,172.636
20416,448252,300818,-147434,0.694444,0.433167,172.324
20417,432961,308628,-124333,0.705556,0.464645,195.198
20418,446874,297500,-149374,0.711111,0.436617,178.054
20419,445524,326500,-119024,0.666667,0.474575,163.901
20420,452403,334916,-117487,0.688889,0.470196,209.401
20421,435560,307000,-128560,0.7,0.461401,176.353
20422,459653,267076,-192577,0.75,0.384994,183.049
20423,434108,305285,-128823,0.7,0.457225,194.54
20424,444705,321900,-122805,0.672222,0.472929,190.925
20425,447439,301850,-145589,0.716667,0.442741,187.097
20426,460160,306066,-154094,0.694444,0.439247,184.495
20427,463451,319695,-143756,0.694444,0.453195,217.61
20428,449890,319654,-130236,0.711111,0.458237,210.151
20429,454436,315242,-139194,0.694444,0.449049,209.527
20430,446737,293405,-153332,0.711111,0.434394,177.629
20431,449436,335120,-114316,0.683333,0.478555,204.401
20432,456217,323363,-132853,0.677778,0.463227,202.901
20433,459728,312100,-147628,0.727778,0.445247,206.575
20434,451323,312100,-139223,0.666667,0.455095,176.537
20435,453874,288400,-165474,0.744444,0.41634,214.162
20436,442373,302800,-139573,0.705556,0.441318,167.058
20437,450570,300334,-150236,0.688889,0.444315,193.873
20438,450017,302900,-147117,0.727778,0.427384,204.835
20439,450350,320476,-129874,0.705556,0.448224,216.576
20440,454748,297900,-156847,0.711111,0.423761,190.655
20441,450171,329785,-120385,0.688889,0.476906,184.712
20442,437996,299617,-138379,0.738889,0.440103,191.854
20443,446713,316800,-129913,0.711111,0.461406,213.499
20444,456438,331172,-125267,0.7,0.474045,226.929
20445,437140,324735,-112406,0.677778,0.477123,189.827
20446,441457,312100,-129357,0.694444,0.458771,192.975
20447,447926,316700,-131226,0.705556,0.460164,198.68
20448,462014,298000,-164014,0.738889,0.425705,196.201
20449,444996,323492,-121504,0.688889,0.47149,192.233
20450,463152,320674,-142478,0.716667,0.451843,237.512
20451,452974,311349,-141625,0.694444,0.448281,184.583
20452,444497,328103,-116394,0.666667,0.481225,178.308
20453,447385,310707,-136677,0.672222,0.453977,163.948
20454,441669,312800,-128869,0.711111,0.455253,206.302
20455,458394,326300,-132094,0.672222,0.473797,188.832
20456,441083,330422,-110662,0.688889,0.478345,196.326
20457,452893,310110,-142783,0.705556,0.440284,192.343
20458,452304,315607,-136697,0.711111,0.461793,195.363
20459,445831,338980,-106850,0.661111,0.491071,192.066
20460,462346,296318,-166029,0.694444,0.429198,161.492
20461,437688,309759,-127930,0.705556,0.457268,165.948
20462,446353,316200,-130153,0.694444,0.46618,191.967
20463,459253,317814,-141439,0.705556,0.45677,212.683
20464,447599,296800,-150799,0.688889,0.438078,169.136
20465,441224,307429,-133794,0.688889,0.462979,172.923
20466,460187,324991,-135196,0.677778,0.464797,182.929
20467,449919,317100,-132819,0.666667,0.454093,178.823
20468,440391,300300,-140091,0.666667,0.449987,157.537
20469,450270,326400,-123870,0.688889,0.476369,184.073
20470,459298,316600,-142698,0.683333,0.45284,206.482
20471,444292,310388,-133904,0.688889,0.461977,178.753
20472,442174,316800,-125374,0.7,0.467992,209.154
20473,459444,304575,-154869,0.705556,0.44942,194.984
20474,437823,309601,-128221,0.672222,0.458431,172.992
20475,449089,312100,-136989,0.7,0.455254,167.559
20476,446799,321100,-125699,0.677778,0.469669,188.542
20477,453474,306900,-146574,0.688889,0.442631,179.578
20478,465542,324563,-140979,0.677778,0.4661,211.763
20479,440283,300850,-139433,0.694444,0.447822,168.62
20480,444432,317100,-127332,0.694444,0.462281,177.343
20481,445345,316359,-128986,0.705556,0.456673,196.817
20482,460874,323100,-137774,0.716667,0.456328,200.427
20483,458540,316312,-142228,0.705556,0.459775,195.315
20484,447842,304980,-142861,0.688889,0.449854,185.934
20485,444490,321500,-122990,0.666667,0.467521,176.307
20486,451711,292300,-159411,0.716667,0.425679,193.487
20487,450306,297100,-153206,0.7,0.439835,155.768
20488,447408,291441,-155967,0.7,0.428136,163.694
20489,458801,314328,-144474,0.672222,0.452712,196.247
20490,437798,323473,-114325,0.666667,0.47382,179.758
20491,443254,323915,-119339,0.672222,0.472953,202.392
20492,465268,325935,-139333,0.7,0.457528,187.325
20493,432516,319482,-113033,0.666667,0.473305,162.712
20494,452660,306050,-146610,0.7,0.44754,169.757
20495,446558,317200,-129358,0.677778,0.458354,169.56
20496,450789,307200,-143589,0.694444,0.434808,204.216
20497,445958,331600,-114358,0.672222,0.477043,195.064
20498,438070,323736,-114334,0.672222,0.484671,169.881
20499,463002,294000,-169002,0.755556,0.401062,210.506
20500,451375,316800,-134575,0.672222,0.454613,191.771
20501,440767,338817,-101950,0.655556,0.489872,185.826
20502,444910,331400,-113510,0.711111,0.474924,208.169
20503,449847,306500,-143347,0.705556,0.450961,182.856
20504,444143,295225,-148918,0.694444,0.441434,175.905
20505,444396,319998,-124398,0.688889,0.469098,193.883
20506,454898,292800,-162098,0.738889,0.413989,203.969
20507,436249,308472,-127776,0.722222,0.458981,200.583
20508,457825,305565,-152260,0.705556,0.438551,185.794
20509,435247,331100,-104147,0.661111,0.495896,168.393
20510,453006,313462,-139544,0.688889,0.457876,191.503
20511,444040,296133,-147906,0.7,0.431563,168.909
20512,463419,288100,-175319,0.738889,0.411597,185.441
20513,462022,315188,-146835,0.661111,0.454215,180.563
20514,447123,315770,-131353,0.694444,0.456776,190.226
20515,452518,316610,-135908,0.7,0.459667,198.664
20516,434669,314292,-120377,0.694444,0.470277,162.957
20517,444237,302900,-141337,0.7,0.438143,162.018
20518,441003,316920,-124083,0.666667,0.460054,173.956
20519,445052,316000,-129052,0.688889,0.471066,191.391
20520,453222,307083,-146140,0.711111,0.442609,196.062
20521,447470,302650,-144820,0.711111,0.440522,182.371
20522,455131,321330,-133801,0.672222,0.458568,194.653
20523,455518,304588,-150930,0.683333,0.446424,181.447
20524,444428,316000,-128428,0.688889,0.468822,178.662
20525,463931,295536,-168394,0.705556,0.426419,171.311
20526,449980,315746,-134235,0.705556,0.454839,195.05
20527,455227,332615,-122612,0.694444,0.485964,193.577
20528,462330,300624,-161706,0.722222,0.425346,207.24
20529,451870,331300,-120570,0.688889,0.484373,184.97
20530,443754,313679,-130075,0.688889,0.464048,173.672
20531,436579,311100,-125479,0.688889,0.471099,169.501
20532,454814,307039,-147775,0.716667,0.439149,199.712
20533,448781,335382,-113398,0.672222,0.489059,186.591
20534,439549,334418,-105130,0.683333,0.492394,189.909
20535,473564,280385,-193179,0.722222,0.403722,195.379
20536,433517,320900,-112617,0.677778,0.476709,173.491
20537,444314,316800,-127514,0.7,0.462036,184.278
20538,463495,307500,-155995,0.716667,0.441984,201.972
20539,443868,305782,-138085,0.722222,0.445642,172.481
20540,451933,305482,-146451,0.711111,0.440527,187.039
20541,436830,329117,-107714,0.683333,0.478671,171.558
20542,454897,316740,-138157,0.705556,0.451573,208.343
20543,440245,304888,-135357,0.7,0.446473,175.546
20544,443913,309927,-133986,0.694444,0.458617,162.538
20545,450100,306400,-143700,0.688889,0.456483,171.501
20546,449563,316334,-133229,0.688889,0.449398,202.708
20547,447826,301800,-146026,0.716667,0.444015,176.785
20548,435592,310725,-124867,0.677778,0.457869,162.361
20549,452895,320900,-131995,0.716667,0.454775,207.64
20550,441763,299757,-142005,0.705556,0.448333,197.651
20551,432001,291685,-140316,0.705556,0.432399,162.509
20552,456741,292700,-164041,0.711111,0.431777,164.277
20553,446068,321084,-124984,0.655556,0.463859,175.03
20554,458925,312600,-146325,0.7,0.450829,194.692
20555,439464,300020,-139444,0.688889,0.440515,158.841
20556,457019,310072,-146947,0.727778,0.44876,214.491
20557,451035,339254,-111781,0.683333,0.493255,221.583
20558,464153,301025,-163128,0.711111,0.435583,200.504
20559,437753,307577,-130176,0.7,0.45275,180.874
20560,450787,300497,-150290,0.716667,0.440232,190.606
20561,448545,301510,-147035,0.716667,0.428536,184.384
20562,435128,307800,-127328,0.7,0.447128,166.936
20563,456816,307725,-149091,0.711111,0.439862,185.148
20564,458368,319002,-139366,0.677778,0.455543,186.037
20565,449775,301085,-148689,0.711111,0.429752,180.277
20566,448189,315390,-132799,0.677778,0.463472,185.056
20567,445347,314225,-131123,0.677778,0.466561,173.706
20568,455258,311400,-143858,0.677778,0.458005,171.204
20569,448308,310150,-138158,0.711111,0.445377,200.563
20570,447170,325054,-122116,0.666667,0.495113,175.863
20571,451369,300091,-151277,0.705556,0.426231,185.223
20572,447779,305332,-142446,0.694444,0.440526,184.697
20573,457769,302000,-155769,0.711111,0.440897,192.959
20574,444834,325016,-119818,0.7,0.47217,197.654
20575,445605,311026,-134579,0.705556,0.457189,201.193
20576,445086,307600,-137486,0.7,0.444664,185.646
20577,454454,325005,-129449,0.688889,0.462407,229.774
20578,460900,316800,-144100,0.711111,0.443337,196.019
20579,472881,300940,-171941,0.722222,0.428517,220.867
20580,456802,333814,-122988,0.666667,0.479957,197.109
20581,455908,316800,-139108,0.694444,0.452361,181.725
20582,451885,311000,-140885,0.694444,0.459592,170.85
20583,445119,311159,-133961,0.688889,0.456342,183.499
20584,453183,311900,-141283,0.672222,0.465146,182.17
20585,440363,313512,-126851,0.716667,0.456254,207.177
20586,450882,337923,-112959,0.666667,0.48781,192.459
20587,443671,320559,-123113,0.694444,0.463409,169.599
20588,450149,316276,-133874,0.7,0.459035,194.166
20589,457223,315231,-141991,0.694444,0.452505,202.85
20590,450962,332455,-118507,0.683333,0.477238,197.405
20591,455588,302675,-152913,0.7,0.441413,203.763
20592,450456,322112,-128345,0.7,0.464295,216.228
20593,451721,301880,-149841,0.7,0.442019,179.179
20594,464036,328854,-135182,0.661111,0.470683,193.458
20595,446258,324367,-121891,0.666667,0.467895,190.754
20596,451857,320800,-131057,0.722222,0.468552,219.175
20597,447275,292700,-154575,0.688889,0.433333,168.389
20598,438188,297500,-140688,0.688889,0.440652,160.344
20599,450027,283600,-166427,0.738889,0.414547,176.47
20600,440961,319282,-121679,0.672222,0.472244,177.297
20601,437719,302700,-135019,0.694444,0.440982,152.549
20602,450850,335319,-115531,0.688889,0.48037,205.64
20603,458412,301500,-156912,0.716667,0.435697,187.621
20604,450288,326900,-123388,0.677778,0.47575,183.99
20605,447961,319761,-128200,0.7,0.47928,186.237
20606,443981,321500,-122481,0.694444,0.46279,197.843
20607,459544,303000,-156544,0.727778,0.428769,228.44
20608,451703,312500,-139203,0.722222,0.456438,186.767
20609,460235,309335,-150900,0.711111,0.452754,194.831
20610,445693,311088,-134606,0.688889,0.458084,186.176
20611,443805,330337,-113468,0.677778,0.48162,202.979
20612,458817,329794,-129023,0.661111,0.479017,188.993
20613,464171,315561,-148610,0.7,0.440898,213.856
20614,441217,312482,-128734,0.683333,0.459412,164.054
20615,444151,323732,-120419,0.711111,0.468885,205.057
20616,447706,316053,-131653,0.688889,0.454094,199.193
20617,442555,327100,-115455,0.677778,0.469581,202.79
20618,449559,299926,-149634,0.711111,0.440805,183.42
20619,446514,297000,-149514,0.694444,0.432966,161.852
20620,441602,324175,-117427,0.688889,0.480065,204.77
20621,451189,340700,-110489,0.672222,0.487255,189.912
20622,459171,296333,-162838,0.705556,0.425449,171.205
20623,434536,302500,-132036,0.705556,0.454687,167.637
20624,449405,292225,-157180,0.727778,0.429654,197.355
20625,430596,330054,-100543,0.666667,0.495837,171.277
20626,439067,317300,-121767,0.683333,0.470462,191.379
20627,429726,307700,-122026,0.677778,0.467571,171.276
20628,444090,311600,-132490,0.688889,0.459954,172.172
20629,446994,290785,-156209,0.688889,0.429185,166.254
20630,450752,326600,-124152,0.694444,0.470138,191.619
20631,445490,287800,-157690,0.711111,0.420938,183.466
20632,470706,308472,-162234,0.694444,0.443505,189.276
20633,445302,304086,-141216,0.7,0.454734,190.514
20634,465633,300780,-164854,0.711111,0.438948,176.041
20635,437400,309032,-128368,0.683333,0.463112,160.518
20636,449309,316300,-133009,0.688889,0.465357,197.218
20637,451157,318669,-132487,0.7,0.452114,210.289
20638,447128,311600,-135528,0.694444,0.457597,179.92
20639,459135,281703,-177432,0.744444,0.405529,205.796
20640,441318,350900,-90418.2,0.666667,0.51319,191.817
20641,449898,317600,-132298,0.705556,0.450042,212.711
20642,447554,325087,-122466,0.694444,0.477507,211.068
20643,449655,306381,-143273,0.716667,0.437261,190.338
20644,450856,316300,-134556,0.727778,0.458438,229.999
20645,443361,306800,-136561,0.694444,0.449656,186.822
20646,443663,325094,-118570,0.677778,0.488266,168.558
20647,443605,321500,-122105,0.711111,0.470403,213.006
20648,432179,311300,-120879,0.705556,0.46286,181.243
20649,449039,336300,-112739,0.677778,0.4806,213.326
20650,446347,297700,-148647,0.711111,0.441574,168.051
20651,449322,305808,-143515,0.7,0.449879,190.196
20652,448309,307000,-141309,0.688889,0.444442,196.62
20653,448994,306300,-142694,0.716667,0.449463,172.349
20654,460658,295324,-165333,0.716667,0.421585,184.926
20655,456883,330265,-126618,0.694444,0.46967,216.446
20656,450804,315122,-135682,0.666667,0.466306,178.504
20657,440648,311345,-129303,0.677778,0.457938,170.971
20658,455827,296486,-159341,0.733333,0.429805,188.98
20659,470307,310862,-159445,0.722222,0.432875,203.551
20660,440914,311700,-129214,0.716667,0.455872,183.695
20661,467501,297200,-170301,0.711111,0.418975,179.315
20662,453417,307000,-146417,0.716667,0.442881,176.345
20663,447756,312600,-135157,0.683333,0.449656,183.651
20664,449767,290956,-158811,0.716667,0.426847,180.464
20665,452282,303933,-148349,0.711111,0.438712,193.722
20666,446297,321000,-125297,0.694444,0.468194,174.478
20667,441315,303267,-138048,0.694444,0.455981,159.368
20668,437817,297539,-140278,0.716667,0.429681,174.094
20669,457502,324364,-133138,0.661111,0.464242,182.751
20670,437768,314754,-123014,0.694444,0.458991,176.1
20671,453258,316800,-136458,0.705556,0.451818,192.31
20672,446103,314209,-131893,0.688889,0.459539,177.076
20673,455110,321000,-134110,0.677778,0.468211,205.712
20674,446003,326300,-119703,0.672222,0.473451,184.393
20675,463529,318740,-144789,0.688889,0.455416,176.416
20676,434754,310091,-124663,0.683333,0.457682,180.723
20677,451924,320760,-131164,0.677778,0.466337,179.593
20678,455332,310737,-144595,0.683333,0.450022,196.731
20679,449457,311199,-138259,0.722222,0.443281,200.551
20680,443153,319315,-123838,0.7,0.463678,200.192
20681,444227,302400,-141827,0.711111,0.445402,167.147
20682,438740,334309,-104431,0.666667,0.486127,191.714
20683,457752,293200,-164552,0.727778,0.425494,187.007
20684,467222,331600,-135622,0.705556,0.4611,233.558
20685,444618,310777,-133841,0.683333,0.455682,172.659
20686,436601,331483,-105119,0.672222,0.478842,176.951
20687,444769,330407,-114362,0.672222,0.478562,193.945
20688,452425,326600,-125825,0.666667,0.469309,190.881
20689,439571,323614,-115957,0.683333,0.476629,189.364
20690,446407,314506,-131900,0.7,0.470359,180.253
20691,434801,301285,-133515,0.711111,0.452689,161.396
20692,448438,346240,-102198,0.65,0.497428,190.688
20693,442686,314462,-128224,0.688889,0.455863,193.372
20694,465377,313792,-151586,0.683333,0.447734,196.147
20695,469498,297222,-172275,0.738889,0.418679,190.35
20696,445188,298648,-146540,0.688889,0.437495,180.11
20697,459613,316613,-143001,0.683333,0.447635,192.619
20698,453147,310276,-142871,0.705556,0.449014,209.281
20699,458478,311335,-147143,0.672222,0.448787,172.792
20700,452920,310098,-142822,0.683333,0.449591,187.993
20701,447107,307300,-139807,0.694444,0.444364,175.554
20702,453294,269300,-183994,0.733333,0.396632,163.737
20703,454835,315512,-139324,0.683333,0.45364,183.846
20704,442508,301683,-140825,0.7,0.44173,175.407
20705,447074,335600,-111474,0.683333,0.482573,211.214
20706,436511,318026,-118485,0.694444,0.467443,184.826
20707,450339,308200,-142139,0.688889,0.43871,188.536
20708,442963,333268,-109695,0.7,0.481244,213.692
20709,444067,307300,-136767,0.705556,0.453771,175.04
20710,450405,325800,-124605,0.683333,0.468397,190.589
20711,467441,311915,-155526,0.705556,0.440273,189.079
20712,444883,297300,-147582,0.705556,0.438297,163.123
20713,464665,305724,-158941,0.716667,0.433666,195.901
20714,455399,310088,-145311,0.733333,0.445299,199.06
20715,452074,331175,-120899,0.688889,0.468472,196.393
20716,453097,295531,-157566,0.722222,0.427593,170.003
20717,440785,315500,-125285,0.677778,0.475086,176.53
20718,441553,305875,-135679,0.683333,0.453687,170.573
20719,446621,308522,-138098,0.683333,0.452888,187.448
20720,428701,323770,-104931,0.7,0.480811,210.442
20721,473748,293600,-180148,0.727778,0.402756,185.899
20722,450951,302400,-148551,0.711111,0.435913,172.235
20723,462742,329700,-133042,0.711111,0.473006,232.4
20724,435726,306357,-129368,0.677778,0.455753,158.653
20725,454883,312900,-141983,0.733333,0.445063,225.765
20726,430569,310075,-120494,0.672222,0.476781,156.013
20727,438097,329570,-108527,0.644444,0.48854,169.232
20728,459585,293500,-166085,0.7,0.42353,167.863
20729,450467,338428,-112039,0.683333,0.490484,186.053
20730,441563,325300,-116263,0.688889,0.475417,217.693
20731,453092,319443,-133649,0.655556,0.462988,183.28
20732,461289,321594,-139695,0.705556,0.463611,207.86
20733,449328,317993,-131335,0.688889,0.467165,184.251
20734,437862,316200,-121662,0.688889,0.465762,194.207
20735,438717,286205,-152511,0.7,0.419207,165.652
20736,458088,329860,-128227,0.666667,0.473287,186.169
20737,468911,306231,-162680,0.7,0.426798,201.804
20738,465768,309926,-155842,0.716667,0.452583,185.199
20739,468833,312500,-156333,0.711111,0.432878,185.066
20740,431073,315884,-115189,0.7,0.472227,181.881
20741,438865,322410,-116454,0.677778,0.472733,201.328
20742,465484,287300,-178184,0.738889,0.414976,200.982
20743,449941,283700,-166241,0.744444,0.410725,179.19
20744,452734,297300,-155434,0.727778,0.429139,198.41
20745,469757,272664,-197093,0.75,0.392931,204.875
20746,441721,319661,-122060,0.7,0.467464,190.57
20747,435823,308000,-127823,0.711111,0.447524,174.09
20748,466744,306900,-159844,0.716667,0.430942,183.847
20749,454697,319028,-135669,0.672222,0.460977,183.963
20750,469028,311891,-157137,0.733333,0.425597,213.827
20751,437665,309952,-127713,0.688889,0.47171,159.807
20752,441996,331000,-110996,0.688889,0.485719,206.341
20753,436067,329177,-106890,0.661111,0.472118,185.42
20754,446079,317100,-128979,0.688889,0.463069,185.665
20755,453405,297454,-155952,0.683333,0.428113,179.802
20756,460752,348918,-111834,0.677778,0.489537,249.832
20757,456118,313176,-142942,0.683333,0.463361,201.342
20758,453109,292800,-160309,0.716667,0.428316,182.76
20759,453096,296700,-156396,0.7,0.446592,175.725
20760,455737,301153,-154583,0.722222,0.432865,190.997
20761,443165,306200,-136965,0.688889,0.455434,191.277
20762,438930,335700,-103230,0.683333,0.489142,201.326
20763,434722,341843,-92879,0.65,0.51062,186.861
20764,450870,337476,-113394,0.65,0.480481,187.931
20765,448826,312200,-136626,0.688889,0.452923,172.631
20766,448460,315521,-132940,0.694444,0.456681,175.072
20767,454851,314948,-139903,0.688889,0.449075,197.336
20768,436816,303980,-132836,0.694444,0.453067,170.11
20769,471112,286437,-184675,0.705556,0.402216,194.663
20770,447533,306800,-140733,0.7,0.453374,184.65
20771,446335,297863,-148472,0.694444,0.444684,170.198
20772,462383,309979,-152404,0.711111,0.451072,210.476
20773,446454,302300,-144154,0.7,0.439915,182.272
20774,460387,309168,-151220,0.688889,0.444345,190.933
20775,458885,327964,-130920,0.655556,0.473366,192.067
20776,447181,307100,-140081,0.694444,0.448903,184.642
20777,446439,312300,-134139,0.688889,0.460103,191.246
20778,447359,321000,-126359,0.677778,0.471083,187.272
20779,446053,323787,-122266,0.705556,0.467659,208.201
20780,445360,307500,-137860,0.688889,0.450519,165.716
20781,441838,306053,-135786,0.7,0.448514,179.734
20782,440399,297500,-142899,0.7,0.441487,157.401
20783,447075,307051,-140024,0.716667,0.446439,171.462
20784,449658,310727,-138931,0.694444,0.437425,182.682
20785,444859,316623,-128237,0.7,0.457028,180.997
20786,449503,306622,-142881,0.688889,0.4432,181.07
20787,450328,285966,-164362,0.688889,0.418751,158.784
20788,455075,322000,-133075,0.716667,0.45947,207.291
20789,445452,314390,-131062,0.7,0.458311,198.882
20790,454797,310213,-144584,0.688889,0.459284,183.329
20791,453914,304598,-149316,0.7,0.441375,175.189
20792,451664,335734,-115930,0.694444,0.468275,204.428
20793,448359,310433,-137925,0.7,0.453712,180.55
20794,445902,333397,-112504,0.683333,0.487021,190.908
20795,462079,302600,-159479,0.716667,0.436365,196.989
20796,457382,335600,-121782,0.683333,0.477049,216.165
20797,434515,326300,-108215,0.677778,0.480427,189.237
20798,451550,311300,-140250,0.711111,0.447393,207.051
20799,454492,310732,-143761,0.711111,0.440399,195.168
20800,468604,317100,-151504,0.694444,0.444793,179.29
20801,427205,305584,-121620,0.716667,0.456,174.777
20802,459887,330800,-129087,0.711111,0.465188,203.122
20803,429828,332738,-97089.3,0.65,0.494632,180.468
20804,450180,324474,-125706,0.666667,0.470419,176.593
20805,455674,299975,-155699,0.705556,0.438831,185.105
20806,442524,323535,-118989,0.661111,0.472058,180.382
20807,447791,291024,-156766,0.688889,0.423093,149.939
20808,448004,309015,-138989,0.716667,0.456425,213.959
20809,441590,332692,-108898,0.672222,0.488485,191.375
20810,440144,315360,-124784,0.672222,0.464447,184.845
20811,447481,303300,-144181,0.711111,0.444276,184.297
20812,442343,278400,-163943,0.722222,0.415814,164.728
20813,460401,307800,-152601,0.716667,0.440256,208.821
20814,446829,301097,-145732,0.7,0.440423,160.847
20815,441572,297203,-144369,0.688889,0.440815,147.368
20816,449083,321201,-127882,0.688889,0.462529,184.796
20817,444382,337462,-106921,0.666667,0.497559,198.969
20818,444631,309560,-135071,0.705556,0.458736,181.251
20819,442435,307000,-135435,0.694444,0.452043,178.283
20820,443857,324173,-119684,0.683333,0.473404,190.499
20821,455868,305535,-150333,0.705556,0.444241,191.289
20822,449915,334721,-115194,0.672222,0.483884,185.711
20823,432079,315090,-116989,0.688889,0.480807,176.461
20824,454165,288001,-166164,0.711111,0.405764,166.88
20825,443825,302300,-141525,0.705556,0.446741,205.671
20826,447072,284384,-162688,0.733333,0.415217,174.431
20827,451453,310127,-141326,0.711111,0.437048,205.155
20828,441351,320600,-120751,0.672222,0.480005,172.672
20829,447548,302000,-145548,0.716667,0.434814,194.621
20830,426935,293000,-133935,0.711111,0.442253,151.784
20831,435897,290688,-145210,0.688889,0.439504,152.559
20832,451402,317300,-134102,0.722222,0.455042,211.442
20833,450107,301092,-149014,0.694444,0.431466,186.781
20834,454424,288900,-165524,0.727778,0.417743,201.216
20835,451268,302700,-148568,0.705556,0.436884,186.552
20836,440935,315051,-125884,0.677778,0.465825,181.831
20837,446701,311800,-134901,0.694444,0.4485,170.012
20838,444475,330568,-113907,0.672222,0.48344,163.712
20839,448870,329837,-119034,0.683333,0.465676,214.79
20840,451983,301683,-150300,0.733333,0.432898,201.945
20841,446163,296600,-149563,0.705556,0.436797,212.225
20842,461649,287200,-174449,0.727778,0.415516,174.047
20843,465916,311100,-154816,0.705556,0.443632,191.312
20844,444052,303500,-140552,0.694444,0.435453,167.787
20845,453905,325394,-128511,0.694444,0.4681,197.776
20846,441472,304963,-136509,0.677778,0.441373,171.67
20847,450310,289300,-161010,0.7,0.415611,166.109
20848,447945,309330,-138615,0.688889,0.45901,186.919
20849,440121,290599,-149522,0.716667,0.419235,178.233
20850,446039,302038,-144001,0.711111,0.434607,156.393
20851,459257,311440,-147817,0.661111,0.455957,170.175
20852,438301,317300,-121001,0.688889,0.464349,180.834
20853,454145,321149,-132996,0.705556,0.463113,205.717
20854,443539,333953,-109586,0.677778,0.487915,199.581
20855,463648,278500,-185148,0.733333,0.403956,175.079
20856,444058,324166,-119892,0.683333,0.474618,171.699
20857,461489,305176,-156313,0.705556,0.441035,195.837
20858,465561,330601,-134960,0.683333,0.467013,177.429
20859,453636,323475,-130161,0.65,0.478409,167.343
20860,440841,335152,-105690,0.672222,0.494491,193.964
20861,444664,325600,-119064,0.694444,0.480722,184.824
20862,437708,307200,-130508,0.722222,0.4513,196.673
20863,445712,316618,-129093,0.7,0.446986,175.696
20864,451115,320147,-130968,0.683333,0.462328,178.416
20865,433638,298000,-135638,0.7,0.441101,164.337
20866,429887,319641,-110247,0.694444,0.485689,181.777
20867,443094,286801,-156293,0.705556,0.42641,178.623
20868,447832,310169,-137663,0.7,0.442211,184.677
20869,456312,310219,-146094,0.716667,0.446431,199.896
20870,445411,338457,-106954,0.666667,0.492753,213.409
20871,428593,319296,-109296,0.661111,0.475735,167.05
20872,431548,321600,-109948,0.688889,0.479026,189.465
20873,459398,315036,-144362,0.716667,0.443788,183.832
20874,446943,289700,-157243,0.716667,0.41976,172.328
20875,448493,340100,-108393,0.688889,0.48763,253.192
20876,438434,310504,-127930,0.688889,0.459496,171.709
20877,427293,321100,-106193,0.666667,0.479792,169.47
20878,442396,330700,-111696,0.677778,0.479904,181.383
20879,444928,310949,-133979,0.688889,0.451132,182.772
20880,446674,345200,-101474,0.677778,0.498091,210.858
20881,459884,312300,-147584,0.716667,0.443983,212.077
20882,450876,291236,-159640,0.711111,0.4298,170.123
20883,442543,322100,-120443,0.694444,0.467073,171.81
